Alignment Data
x,y,z,zd
12.1376098373,-0.0003307334,3.5601244137,0.0000015650
12.1333008557,-0.0003567301,3.5573928292,0.0000285107
12.1294737485,-0.0003335533,3.5549403232,0.0000249134
12.1256263228,-0.0003431717,3.5524977037,0.0000431269
12.1217260158,-0.0003442919,3.5500287021,0.0000676791
12.1177893613,-0.0003359482,3.5475007974,0.0000554402
12.1134659709,-0.0003527514,3.5447283097,0.0000444521
12.1095903844,-0.0003345190,3.5422709354,0.0000613895
12.1057401766,-0.0003480774,3.5398086175,0.0000560930
12.1018694192,-0.0003322786,3.5373137391,0.0000302579
12.0975772757,-0.0003363345,3.5345967561,0.0000498262
12.0936200316,-0.0003467255,3.5320453283,0.0000202328
12.0897573078,-0.0003305017,3.5295572097,-0.0000073915
12.0858716758,-0.0003477684,3.5271247859,0.0000341683
12.0814978728,-0.0003243212,3.5243539971,0.0000468593
12.0775059794,-0.0003489273,3.5217688876,0.0000009588
12.0735363332,-0.0003298450,3.5192438407,-0.0000001880
12.0695880087,-0.0003495067,3.5167500023,0.0000151703
12.0652574288,-0.0003316991,3.5139938150,0.0000097923
12.0613131599,-0.0003417038,3.5114910162,0.0000112178
12.0573817528,-0.0003305789,3.5090156415,0.0000307654
12.0534603895,-0.0003467641,3.5065230789,0.0000256200
12.0492340242,-0.0003228533,3.5038515601,0.0000337249
12.0453943575,-0.0003465323,3.5013975859,0.0000130589
12.0415013806,-0.0003265616,3.4990352277,0.0001166876
12.0375471071,-0.0003500861,3.4964864271,0.0000715604
12.0332111173,-0.0003162479,3.4937108897,0.0000400619
12.0293552632,-0.0003519403,3.4913015261,0.0000697194
12.0254998722,-0.0003194154,3.4888775639,0.0000833928
12.0215699704,-0.0003437897,3.4863774696,0.0000669178
12.0176006678,-0.0003320082,3.4838599165,0.0000567308
12.0132853415,-0.0003453735,3.4811364062,0.0000578493
12.0094694264,-0.0003264071,3.4787478639,0.0000774732
12.0056412681,-0.0003439056,3.4763019248,0.0000463479
12.0017477495,-0.0003287634,3.4738924455,0.0000918047
11.9973919027,-0.0003398110,3.4711218511,0.0000663281
11.9934405998,-0.0003281840,3.4685895446,0.0000229800
11.9895621464,-0.0003255959,3.4661494367,0.0000248220
11.9856824562,-0.0003342100,3.4637296064,0.0000466098
11.9813245598,-0.0003299995,3.4609926931,0.0000509415
11.9773033397,-0.0003286089,3.4584459774,0.0000324482
11.9734180091,-0.0003354074,3.4560235593,0.0000516820
11.9695893082,-0.0003186815,3.4535568803,-0.0000100230
11.9653455909,-0.0003379569,3.4509751632,0.0000726585
11.9613825803,-0.0003213082,3.4484871978,0.0000716504
11.9573977073,-0.0003348280,3.4459677522,0.0000517114
11.9534602299,-0.0003221580,3.4434688184,0.0000214033
11.9491804748,-0.0003355620,3.4407808451,0.0000153487
11.9453056883,-0.0003173681,3.4383440217,0.0000055020
11.9414067590,-0.0003363345,3.4359204062,0.0000228641
11.9374694336,-0.0003176772,3.4334714914,0.0000378252
11.9330954650,-0.0003385749,3.4307387496,0.0000408541
11.9291584488,-0.0003142006,3.4282682441,0.0000316108
11.9252538017,-0.0003469572,3.4258493793,0.0000526389
11.9213395366,-0.0003034620,3.4233867931,0.0000348244
11.9174420366,-0.0003530991,3.4209291110,0.0000103147
11.9132090941,-0.0003126169,3.4183073048,0.0000298225
11.9094256974,-0.0003446009,3.4159657318,0.0000479277
11.9056322190,-0.0003113422,3.4135880461,0.0000351452
11.9017669321,-0.0003423219,3.4111893451,0.0000450167
11.8974562718,-0.0003196858,3.4084819062,0.0000223714
11.8935450932,-0.0003433262,3.4061138718,0.0000891312
11.8896488670,-0.0003150505,3.4036190354,0.0000186552
11.8857610963,-0.0003430558,3.4012630527,0.0000806496
11.8814586622,-0.0003106082,3.3985753517,0.0000675192
11.8775114443,-0.0003309652,3.3961593838,0.0001040977
11.8735853580,-0.0003150891,3.3936577873,0.0000407730
11.8696914073,-0.0003513222,3.3912675449,0.0000677156
11.8654162035,-0.0003007194,3.3886267742,0.0000795016
11.8614806522,-0.0003529059,3.3861685901,0.0000619371
11.8575339345,-0.0003128100,3.3837650996,0.0001048396
11.8535943649,-0.0003291883,3.3813128258,0.0000933755
11.8493560510,-0.0003236259,3.3786615888,0.0000667545
11.8455110399,-0.0003306948,3.3762955281,0.0000806009
11.8415630875,-0.0003144324,3.3738315132,0.0000590695
11.8375666180,-0.0003386908,3.3713787357,0.0000776138
11.8332404643,-0.0003265230,3.3686831943,0.0000559289
11.8293648594,-0.0003172909,3.3662987482,0.0000656908
11.8255115827,-0.0003364118,3.3638859134,0.0000321658
11.8216006710,-0.0003113035,3.3615117407,0.0000717659
11.8176465375,-0.0003415879,3.3590488455,0.0000481654
11.8132864660,-0.0003085223,3.3563835083,0.0000712016
11.8093541956,-0.0003401587,3.3539249400,0.0000360189
11.8054625584,-0.0003091790,3.3515566394,0.0000649344
11.8015658640,-0.0003390385,3.3491023985,0.0000098980
11.7972433372,-0.0003099902,3.3464811333,0.0000487070
11.7933164330,-0.0003369139,3.3440971107,0.0000800908
11.7894134793,-0.0003085223,3.3416593637,0.0000418861
11.7855488427,-0.0003255573,3.3392982864,0.0000556795
11.7812712001,-0.0003061274,3.3367098537,0.0000946241
