Alignment Data
x,y,z,zd
11.1950960215,-0.0001217038,0.0811784986,0.0000263337
11.1912063143,-0.0001263386,0.0814448511,0.0000227609
11.1869892524,-0.0001288878,0.0817298496,0.0000157954
11.1831597936,-0.0001161806,0.0819853426,0.0000067703
11.1792179083,-0.0001335613,0.0822471423,-0.0000031073
11.1752821250,-0.0001324798,0.0825157001,-0.0000051927
11.1709867778,-0.0001290810,0.0828290167,0.0000134546
11.1671780190,-0.0001333682,0.0830723802,-0.0000038604
11.1633452771,-0.0001231715,0.0833424347,0.0000044526
11.1595176716,-0.0001353767,0.0836043550,0.0000055608
11.1552042098,-0.0001254117,0.0839105226,0.0000185027
11.1512487670,-0.0001231715,0.0841802709,0.0000200076
11.1472780297,-0.0001298148,0.0844404800,0.0000115560
11.1433248640,-0.0001199657,0.0846861635,-0.0000096160
11.1389172041,-0.0001148674,0.0850030748,0.0000104842
11.1348532730,-0.0001199271,0.0852732172,0.0000076385
11.1308178046,-0.0001282313,0.0855189071,-0.0000171059
11.1269580255,-0.0001114299,0.0857817279,-0.0000123478
11.1230997539,-0.0001282699,0.0860651358,0.0000136820
11.1187775991,-0.0001134383,0.0863493975,0.0000103135
11.1148239317,-0.0001234419,0.0866290664,0.0000275148
11.1108942081,-0.0001203520,0.0868821586,0.0000203349
11.1070223000,-0.0001229012,0.0871206062,0.0000029302
11.1027776577,-0.0001186139,0.0874029270,0.0000054415
11.0988884083,-0.0001298921,0.0876409119,-0.0000123379
11.0949915892,-0.0001069109,0.0878968176,-0.0000121025
11.0911085968,-0.0001332138,0.0881473541,-0.0000157403
11.0868865473,-0.0001128976,0.0884365449,-0.0000022517
11.0830751978,-0.0001270340,0.0887002442,0.0000131601
11.0792665891,-0.0001226308,0.0889454024,0.0000107738
11.0753868787,-0.0001139405,0.0892065572,0.0000203422
11.0711216106,-0.0001305487,0.0894786403,0.0000165112
11.0672551069,-0.0001183436,0.0897105927,-0.0000010450
11.0633387437,-0.0001172235,0.0899602396,-0.0000035334
11.0593043916,-0.0001247165,0.0902085839,-0.0000142991
11.0548567909,-0.0001225922,0.0904964786,-0.0000113258
11.0508441445,-0.0001094601,0.0907717791,0.0000075737
11.0468983513,-0.0001225150,0.0910281863,0.0000124586
11.0430393780,-0.0001201589,0.0912660836,0.0000049492
11.0387867758,-0.0001133225,0.0915452288,0.0000143209
11.0349048615,-0.0001108892,0.0917990019,0.0000224444
11.0309952932,-0.0001237123,0.0920288305,0.0000054602
11.0270778849,-0.0001122024,0.0922742628,0.0000041748
11.0231496236,-0.0001083787,0.0925163357,-0.0000005610
11.0187867934,-0.0001208542,0.0927676412,-0.0000226727
11.0148356299,-0.0001071041,0.0930305335,-0.0000067680
11.0109543718,-0.0001169532,0.0932992134,0.0000198771
11.0071588521,-0.0001208156,0.0935447875,0.0000293215
11.0029816742,-0.0001223991,0.0937897782,0.0000150761
10.9991459869,-0.0001192706,0.0940221841,0.0000100269
10.9952398147,-0.0001242531,0.0942413869,-0.0000120108
10.9912916620,-0.0001250642,0.0944923036,-0.0000043349
10.9869914359,-0.0001267250,0.0947594743,-0.0000014189
10.9831021030,-0.0001320938,0.0950003813,0.0000010907
10.9792285269,-0.0001159103,0.0952373463,0.0000011970
10.9753165619,-0.0001227081,0.0954913484,0.0000165728
10.9710243302,-0.0001249870,0.0957758592,0.0000399312
10.9671626482,-0.0001131294,0.0959959048,0.0000256186
10.9632797629,-0.0001164125,0.0962157594,0.0000103992
10.9592947628,-0.0001320551,0.0964493349,0.0000033133
10.9548561913,-0.0001133612,0.0967036529,-0.0000097135
10.9508316815,-0.0001188458,0.0969551913,0.0000000651
10.9468885077,-0.0001304330,0.0971870626,-0.0000043432
10.9429590820,-0.0001130136,0.0974062241,-0.0000200527
10.9386504329,-0.0001282700,0.0976621909,-0.0000209536
10.9347038998,-0.0001113141,0.0979370110,0.0000192017
10.9308518330,-0.0001246394,0.0981616889,0.0000153981
10.9270554584,-0.0001242531,0.0983931591,0.0000222371
10.9232790109,-0.0001110824,0.0985970104,0.0000031745
10.9189919500,-0.0001330594,0.0988501932,0.0000039532
10.9150406246,-0.0001266865,0.0990758056,-0.0000024604
10.9110628435,-0.0001407456,0.0993040085,-0.0000072449
10.9071783718,-0.0001209701,0.0995384977,0.0000002947
10.9029467701,-0.0001449942,0.0997832159,-0.0000015741
10.8991180675,-0.0001222833,0.1000198625,0.0000125411
10.8952082985,-0.0001402435,0.1002566719,0.0000226732
10.8913856586,-0.0001383895,0.1004764008,0.0000213285
10.8871291829,-0.0001380033,0.1007154034,0.0000148095
10.8832408855,-0.0001397027,0.1009282628,0.0000039752
10.8793077871,-0.0001315145,0.1011509364,0.0000009507
10.8753348698,-0.0001252188,0.1013786345,0.0000012506
10.8709789043,-0.0001312827,0.1016272244,0.0000011923
10.8670629146,-0.0001319780,0.1018493169,0.0000003533
10.8632116547,-0.0001245622,0.1020791667,0.0000115118
10.8592722606,-0.0001389689,0.1023124625,0.0000216808
10.8548841996,-0.0001254119,0.1025728731,0.0000342292
10.8509305525,-0.0001342954,0.1027856216,0.0000242640
10.8469541957,-0.0001213178,0.1030066757,0.0000219082
10.8430026340,-0.0001258754,0.1032256422,0.0000194367
10.8386141851,-0.0001305875,0.1034672815,0.0000158311
10.8346513832,-0.0001326732,0.1036719578,-0.0000003405
10.8307776820,-0.0001241760,0.1038999548,0.0000123335
10.8270223549,-0.0001359949,0.1040984715,0.0000026342
10.8232677230,-0.0001177258,0.1043112395,0.0000077433
10.8190398233,-0.0001332526,0.1045593920,0.0000226814
10.8151222464,-0.0001206226,0.1047770799,0.0000248582
10.8111269635,-0.0001319008,0.1050081780,0.0000367501
10.8071976441,-0.0001241760,0.1052006840,0.0000142392
10.8029379959,-0.0001237125,0.1054443968,0.0000254975
10.7990187185,-0.0001297378,0.1056524292,0.0000202357
10.7950967369,-0.0001269569,0.1058527753,0.0000077020
10.7912195186,-0.0001311669,0.1060749017,0.0000199300
10.7870259501,-0.0001320553,0.1062995668,0.0000181874
10.7831697794,-0.0001310511,0.1065100267,0.0000210205
10.7793246157,-0.0001298151,0.1067192882,0.0000237866
10.7753789584,-0.0001354156,0.1069316875,0.0000248522
10.7710135223,-0.0001312056,0.1071584535,0.0000184593
10.7670799136,-0.0001285019,0.1073552472,0.0000057502
10.7630606815,-0.0001356859,0.1075766912,0.0000137101
10.7590751268,-0.0001371923,0.1077873559,0.0000132568
10.7547022348,-0.0001364198,0.1079968192,-0.0000082547
10.7503231260,-0.0001278839,0.1082431304,0.0000074454
10.7471197358,-0.0001335616,0.1084287743,0.0000248317
10.7433723592,-0.0001319008,0.1086228866,0.0000225832
10.7391702908,-0.0001198501,0.1088582128,0.0000383242
10.7352737949,-0.0001344500,0.1090391682,0.0000162302
10.7313377512,-0.0001213951,0.1092514892,0.0000239950
10.7274544250,-0.0001276522,0.1094382756,0.0000095100
10.7235471920,-0.0001240602,0.1096353380,0.0000046077
10.7191509717,-0.0001235580,0.1098857071,0.0000283904
10.7151412751,-0.0001296606,0.1100873754,0.0000239974
10.7111827525,-0.0001271887,0.1103039093,0.0000376637
10.7073169587,-0.0001251803,0.1104832785,0.0000194575
10.7030630184,-0.0001281157,0.1107043969,0.0000237792
10.6991241914,-0.0001237512,0.1109062907,0.0000255107
