Alignment Data
x,y,z,zd
7.4576863545,0.0004692831,-1.0548433986,0.0002101001
7.4537631006,0.0004811011,-1.0534479085,0.0001963524
7.4498094535,0.0004738790,-1.0520121484,0.0002134410
7.4458631072,0.0004721411,-1.0506214768,0.0001895473
7.4415375615,0.0004878212,-1.0490637465,0.0001984956
7.4375663066,0.0004685494,-1.0476443414,0.0001975456
7.4335724983,0.0004894047,-1.0462160386,0.0001989467
7.4296029056,0.0004596280,-1.0448113895,0.0001868544
7.4257467355,0.0005000255,-1.0434339723,0.0001894540
7.4215779867,0.0004597052,-1.0419619330,0.0001768309
7.4177214703,0.0005055097,-1.0406002053,0.0001665766
7.4138407414,0.0004651122,-1.0392271483,0.0001604718
7.4099311634,0.0005084063,-1.0378421528,0.0001575119
7.4056737473,0.0004623315,-1.0363337204,0.0001561630
7.4018239904,0.0005004890,-1.0349639866,0.0001621769
7.3979558526,0.0004724502,-1.0335979924,0.0001593675
7.3940281251,0.0004957773,-1.0321972490,0.0001716878
7.3896656283,0.0004704420,-1.0306521981,0.0001763585
7.3856921387,0.0004750379,-1.0292456379,0.0001814823
7.3817559558,0.0004798269,-1.0278701164,0.0001702166
7.3777991890,0.0004694765,-1.0264697667,0.0001780227
7.3734284675,0.0004792090,-1.0249337959,0.0001775068
7.3695112859,0.0004626406,-1.0235574264,0.0001783820
7.3656932000,0.0004786297,-1.0222207191,0.0001758075
7.3618760417,0.0004679317,-1.0208889543,0.0001700114
7.3575730974,0.0004742656,-1.0193839427,0.0001689134
7.3535490587,0.0004640311,-1.0179803079,0.0001656653
7.3495414327,0.0004771236,-1.0165806556,0.0001657151
7.3456382322,0.0004695539,-1.0152126572,0.0001720585
7.3414327245,0.0004668504,-1.0137561416,0.0001630906
7.3375725068,0.0004805223,-1.0124087050,0.0001668571
7.3336779964,0.0004593194,-1.0110508506,0.0001705499
7.3297841804,0.0004906024,-1.0096922265,0.0001767066
7.3259489120,0.0004614050,-1.0083717469,0.0001664719
7.3217247904,0.0004722961,-1.0069054157,0.0001687990
7.3178040584,0.0004787844,-1.0055603211,0.0001565663
7.3138401117,0.0004716782,-1.0041809802,0.0001651137
7.3099172555,0.0004643016,-1.0028182792,0.0001727101
7.3057392838,0.0004746134,-1.0013770419,0.0001723341
7.3019663082,0.0004598602,-1.0000944589,0.0001544809
7.2981530131,0.0004937695,-0.9987757028,0.0001602868
7.2942306214,0.0004541057,-0.9974274658,0.0001594577
7.2898596331,0.0004881308,-0.9959313572,0.0001539421
7.2859028321,0.0004569251,-0.9945759139,0.0001516234
7.2819741450,0.0004889805,-0.9932446144,0.0001362869
7.2780139066,0.0004623707,-0.9918855943,0.0001393443
7.2736260807,0.0004787074,-0.9903818527,0.0001424662
7.2696874687,0.0004662715,-0.9890367478,0.0001421422
7.2657653855,0.0004678163,-0.9877025811,0.0001379943
7.2618648517,0.0004687432,-0.9863832147,0.0001278511
7.2575732252,0.0004600535,-0.9849175272,0.0001323958
7.2536517980,0.0004710992,-0.9835808034,0.0001355474
7.2497173177,0.0004576977,-0.9822346683,0.0001451393
7.2457648023,0.0004627957,-0.9808906727,0.0001479457
7.2414062497,0.0004758496,-0.9794348408,0.0001265289
7.2374255814,0.0004512094,-0.9780799019,0.0001338692
7.2334366090,0.0004775103,-0.9767226617,0.0001422076
7.2295341820,0.0004536812,-0.9753953603,0.0001513308
7.2257603164,0.0004786304,-0.9741237227,0.0001495886
7.2215992982,0.0004658468,-0.9727311620,0.0001396975
7.2177304687,0.0004677779,-0.9714186621,0.0001496953
7.2137846340,0.0004745752,-0.9701056836,0.0001357036
7.2098229262,0.0004643020,-0.9687672701,0.0001432878
7.2055782972,0.0004857754,-0.9673503307,0.0001360020
7.2017292405,0.0004568482,-0.9660586816,0.0001376225
7.1978235682,0.0004861616,-0.9647617274,0.0001270011
7.1938554490,0.0004660787,-0.9634240079,0.0001377084
7.1894880112,0.0004747298,-0.9619612218,0.0001416558
7.1856416571,0.0004663105,-0.9606862255,0.0001333537
7.1818109040,0.0004651132,-0.9593973084,0.0001455590
7.1779240377,0.0004759271,-0.9581007692,0.0001480930
7.1736037146,0.0004608263,-0.9566714343,0.0001407795
7.1696447847,0.0004727602,-0.9553419190,0.0001553577
7.1657542498,0.0004614829,-0.9540648394,0.0001416463
7.1619114853,0.0004754637,-0.9527935016,0.0001394327
