Alignment Data
x,y,z,zd
12.3092139200,0.0009096628,2.8548294671,0.0000013191
12.3053625023,0.0009214831,2.8511030185,0.0000166191
12.3014696409,0.0008967221,2.8473310582,0.0000216101
12.2971290337,0.0009200151,2.8431208888,0.0000168104
12.2931525492,0.0009005077,2.8392598719,0.0000028516
12.2891989626,0.0009176973,2.8354493080,0.0000119513
12.2852436373,0.0009074993,2.8316402912,0.0000190604
12.2808609561,0.0009010870,2.8274340940,0.0000352176
12.2768973640,0.0009223326,2.8236158068,0.0000300239
12.2730199470,0.0008936316,2.8198746881,0.0000140518
12.2692605653,0.0009221780,2.8162611513,0.0000074989
12.2651158136,0.0008977648,2.8122949494,0.0000126111
12.2612078328,0.0009192808,2.8085676382,0.0000245481
12.2572130999,0.0009000824,2.8047543928,0.0000283525
12.2532457573,0.0009097395,2.8009422355,0.0000018689
12.2489681293,0.0009010480,2.7968617141,-0.0000026995
12.2450623436,0.0009127524,2.7931613147,0.0000132950
12.2411053026,0.0008903865,2.7894088679,0.0000209153
12.2371863478,0.0009166925,2.7856818077,0.0000126784
12.2333256049,0.0008875279,2.7819986077,-0.0000118403
12.2291474243,0.0009141043,2.7780648827,0.0000084576
12.2252851635,0.0008971463,2.7744291083,0.0000226814
12.2213319390,0.0009098551,2.7707055423,0.0000300532
12.2173397465,0.0008949831,2.7669208954,0.0000079744
12.2130176856,0.0009030177,2.7628452413,-0.0000000416
12.2091807197,0.0009143745,2.7592487495,0.0000095003
12.2053009893,0.0008958714,2.7556399583,0.0000421000
12.2013441652,0.0009208253,2.7519387844,0.0000496708
12.1969624684,0.0009003522,2.7477930759,0.0000050628
12.1930579818,0.0009196664,2.7441408563,0.0000020902
12.1892468123,0.0009015110,2.7405897907,0.0000083382
12.1854154367,0.0009137175,2.7370391404,0.0000291680
12.1810708039,0.0009123655,2.7329974944,0.0000317618
12.1770610165,0.0009026697,2.7292753599,0.0000368238
12.1731679228,0.0009136015,2.7256362723,0.0000115560
12.1693926688,0.0008992317,2.7221422255,0.0000173354
12.1651831388,0.0009024378,2.7182685662,0.0000407515
12.1612453067,0.0009023992,2.7146291510,0.0000417896
12.1572542879,0.0009024377,2.7109337484,0.0000309968
12.1532730422,0.0008935918,2.7072438727,0.0000116882
12.1490303326,0.0009115154,2.7033328876,0.0000068183
12.1451720159,0.0008954845,2.6998333608,0.0000545836
12.1412949787,0.0009080001,2.6962537578,0.0000347612
12.1373971978,0.0009018195,2.6926625601,0.0000176285
12.1334921134,0.0009036350,2.6890772691,0.0000083170
12.1292090335,0.0009035191,2.6851525577,0.0000002301
